Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,MeanDiffPos,MeanDiffNeg,NumReadsPos,NumReadsNeg,PropReadsDiff,PropPos,PropNeg,NumReadsNoMapRef,NumReadsNoMapGraph
ga,none,L36,znf-loop,path,100,0,0.000916155355300588,0.045236202809186,2109200,42717,0.0888406195732875,-0.0199209050624781,25591,17126,0.0202527024464252,0.0121330362222644,0.00811966622416082,0,0
ga,none,L36,znf-loop,path,100,0.001,0.000904087131030723,0.0445860454247235,2109200,42769,0.0883310892004708,-0.019946691761676,25490,17279,0.0202773563436374,0.0120851507680637,0.00819220557557368,0,0
ga,none,L36,znf-loop,path,100,0.01,0.000794069205408881,0.0389074541759008,2109198,43047,0.0838400811738527,-0.020402160506602,24492,18555,0.0204091792235722,0.011611996597759,0.00879718262581322,1,0
ga,none,L36,znf-msa,nopath,100,0,0,0,2008809,0,0,0,0,0,0,0,0,0,100391
ga,none,L36,znf-msa,nopath,100,0.001,-1.81193361449873e-06,-0.0408964003370786,2008782,89,0.0086099006,-0.104366016923077,50,39,4.43054547482007e-05,2.48907049147195e-05,1.94147498334812e-05,0,100418
ga,none,L36,znf-msa,nopath,100,0.01,-2.02200324459367e-05,-0.0300839933407407,2008572,1350,0.00975103244039271,-0.0746717066562009,713,637,0.000672119296694368,0.000354978561883766,0.000317140734810602,1,100626
ga,none,L36,znf-msa,path,100,0,0,0,2008809,0,0,0,0,0,0,0,0,0,100391
ga,none,L36,znf-msa,path,100,0.001,-1.81193361449873e-06,-0.0408964003370786,2008782,89,0.0086099006,-0.104366016923077,50,39,4.43054547482007e-05,2.48907049147195e-05,1.94147498334812e-05,0,100418
ga,none,L36,znf-msa,path,100,0.01,-2.02200324459367e-05,-0.0300839933407407,2008572,1350,0.00975103244039271,-0.0746717066562009,713,637,0.000672119296694368,0.000354978561883766,0.000317140734810602,1,100626
vg,fixedfrag,L36,allele-msa-dag,nopath,100,0,-0.000136085318100328,-0.119776748104465,2089498,2374,0,-0.119776748104465,0,2374,0.00113615806284572,0,0.00113615806284572,0,19702
vg,fixedfrag,L36,allele-msa-dag,nopath,100,0.001,-0.000189691189153998,-0.13342866756393,2090503,2972,0.0101321585903084,-0.145300546448087,227,2745,0.00142166741688484,0.000108586306740531,0.0013130811101443,0,18697
vg,fixedfrag,L36,allele-msa-dag,nopath,100,0.01,-0.000511299206027515,-0.148836757357024,2097050,7204,0.0102574712643678,-0.217643666732949,2175,5029,0.00343530197181755,0.00103717126439522,0.00239813070742233,0,12150
vg,fixedfrag,L36,allele-msa-dag,path,100,0,1.05727289967763e-06,0.0115544041450777,2109200,193,0.19,-0.263157894736842,117,76,9.1503887729945e-05,5.54712687274796e-05,3.60326190024654e-05,0,0
vg,fixedfrag,L36,allele-msa-dag,path,100,0.001,2.52702446425188e-06,0.0121412300683371,2109200,439,0.0695054945054945,-0.266266666666667,364,75,0.00020813578608003,0.000172577280485492,3.55585055945382e-05,0,0
vg,fixedfrag,L36,allele-msa-dag,path,100,0.01,1.3450597382894e-05,0.0113163143199043,2109200,2507,0.0197532894736842,-0.262266666666667,2432,75,0.00118860231367343,0.00115304380807889,3.55585055945382e-05,0,0
vg,fixedfrag,L36,stacked,nopath,100,0,-5.54238573866869e-06,-0.01,2109200,1169,0,-0.01,0,1169,0.000554238573866869,0,0.000554238573866869,0,0
vg,fixedfrag,L36,stacked,nopath,100,0.001,-5.4570453252418e-06,-0.00914944356120827,2109200,1258,0.0105769230769231,-0.01,52,1206,0.000596434667172388,2.46538972122132e-05,0.000571780769960174,0,0
vg,fixedfrag,L36,stacked,nopath,100,0.01,-8.18320130058852e-06,-0.00728270042194093,2109199,2370,0.0103267973856209,-0.0115122972265829,459,1911,0.00112364930952461,0.00021761815741426,0.000906031152110351,0,1
vg,fixedfrag,L36,stacked,path,100,0,-1.24217712876921e-06,-0.00906574394463668,2109200,289,0.208380952380952,-0.133152173913043,105,184,0.000137018774890954,4.97819078323535e-05,8.72368670586004e-05,0,0
vg,fixedfrag,L36,stacked,path,100,0.001,-1.08097857007396e-06,-0.00645892351274788,2109200,353,0.153422818791946,-0.123235294117647,149,204,0.000167362032998293,7.06428977811492e-05,9.67191352171439e-05,0,0
vg,fixedfrag,L36,stacked,path,100,0.01,6.16347430305319e-08,0.000141921397379913,2109200,916,0.054296875,-0.068490099009901,512,404,0.000434287881661293,0.000242746064858714,0.000191541816802579,0,0
vg,fixedfrag,L36,znf-loop,nopath,100,0,-2.39921497685957e-08,-0.01,2084015,5,0,-0.01,0,5,2.39921497685957e-06,0,2.39921497685957e-06,0,25185
vg,fixedfrag,L36,znf-loop,nopath,100,0.001,-3.43088303149429e-05,-0.32662100456621,2084886,219,0.0105555555555556,-0.436969696969697,54,165,0.000105041714511009,2.5900696728742e-05,7.91410177822672e-05,0,24314
vg,fixedfrag,L36,znf-loop,nopath,100,0.01,-0.000274010471244253,-0.349128580134065,2090869,1641,0.0102947368421053,-0.495548885077187,475,1166,0.000784841135432205,0.000227178268939852,0.000557662866492353,0,18331
vg,fixedfrag,L36,znf-loop,path,100,0,1.2753650673241e-06,0.0165030674846626,2109200,163,0.165977011494253,-0.154605263157895,87,76,7.72804854921297e-05,4.12478664896643e-05,3.60326190024654e-05,0,0
vg,fixedfrag,L36,znf-loop,path,100,0.001,2.0813578608003e-06,0.0201376146788991,2109200,218,0.106712328767123,-0.155416666666667,146,72,0.000103356722928124,6.92205575573677e-05,3.41361653707567e-05,0,0
vg,fixedfrag,L36,znf-loop,path,100,0.01,5.03034325810735e-06,0.0161246200607903,2109200,658,0.0379173838209983,-0.148311688311688,581,77,0.000311966622416082,0.000275459890005689,3.65067324103926e-05,0,0
vg,fixedfrag,L36,znf-msa,nopath,100,0,0,0,2083765,0,0,0,0,0,0,0,0,0,25435
vg,fixedfrag,L36,znf-msa,nopath,100,0.001,-1.70301116359797e-06,-0.00929319371727749,2084543,382,0.0100828729281768,-0.36,362,20,0.000183253595632232,0.000173659166541539,9.59442909069278e-06,0,24657
vg,fixedfrag,L36,znf-msa,nopath,100,0.01,-4.67495206619005e-06,-0.00252194114610222,2089861,3874,0.0103518667741069,-0.319933774834437,3723,151,0.00185371180188539,0.00178145819267406,7.22536092113303e-05,0,19339
vg,fixedfrag,L36,znf-msa,path,100,0,6.73325635925259e-07,0.00702970297029703,2108935,202,0.190508474576271,-0.250714285714286,118,84,9.57829425752809e-05,5.59524119994215e-05,3.98305305758594e-05,0,265
vg,fixedfrag,L36,znf-msa,path,100,0.001,1.83503204193547e-06,0.0062621359223301,2108955,618,0.0518234165067179,-0.238453608247423,521,97,0.000293036124526128,0.000247041781356169,4.59943431699586e-05,0,245
vg,fixedfrag,L36,znf-msa,path,100,0.01,1.64237945887769e-05,0.00803153257593323,2109135,4313,0.0159457513202112,-0.216258503401361,4166,147,0.0020449141472689,0.00197521732843085,6.96968188380545e-05,0,65
vg,frag,L36,allele-msa-dag,nopath,100,0,-0.000136085318100328,-0.119776748104465,2089498,2374,0,-0.119776748104465,0,2374,0.00113615806284572,0,0.00113615806284572,0,19702
vg,frag,L36,allele-msa-dag,nopath,100,0.001,-0.000189691189153998,-0.13342866756393,2090503,2972,0.0101321585903084,-0.145300546448087,227,2745,0.00142166741688484,0.000108586306740531,0.0013130811101443,0,18697
vg,frag,L36,allele-msa-dag,nopath,100,0.01,-0.000511299206027515,-0.148836757357024,2097050,7204,0.0102574712643678,-0.217643666732949,2175,5029,0.00343530197181755,0.00103717126439522,0.00239813070742233,0,12150
vg,frag,L36,allele-msa-dag,path,100,0,-2.99477077901061e-06,-0.0631,2107006,100,0.13,-0.0798913043478261,8,92,4.7460709651515e-05,3.7968567721212e-06,4.36638528793938e-05,0,2194
vg,frag,L36,allele-msa-dag,path,100,0.001,-2.58629198809453e-06,-0.0147297297297297,2107264,370,0.01424,-0.0750833333333333,250,120,0.000175583125797242,0.000118637247160299,5.69458786369434e-05,0,1936
vg,frag,L36,allele-msa-dag,path,100,0.01,1.8447953296801e-06,0.00149156441717791,2108635,2608,0.0111066843736166,-0.0607449856733524,2259,349,0.00123681907964157,0.00107130916445947,0.000165509915182096,0,565
vg,frag,L36,stacked,nopath,100,0,-5.54238573866869e-06,-0.01,2109200,1169,0,-0.01,0,1169,0.000554238573866869,0,0.000554238573866869,0,0
vg,frag,L36,stacked,nopath,100,0.001,-5.4570453252418e-06,-0.00914944356120827,2109200,1258,0.0105769230769231,-0.01,52,1206,0.000596434667172388,2.46538972122132e-05,0.000571780769960174,0,0
vg,frag,L36,stacked,nopath,100,0.01,-8.18320130058852e-06,-0.00728270042194093,2109199,2370,0.0103267973856209,-0.0115122972265829,459,1911,0.00112364930952461,0.00021761815741426,0.000906031152110351,0,1
vg,frag,L36,stacked,path,100,0,-6.43077355324206e-06,-0.0218196457326892,2107056,621,0.13,-0.0238009787928222,8,613,0.000294724013030503,3.79676667350085e-06,0.000290927246357002,0,2144
vg,frag,L36,stacked,path,100,0.001,-7.39333991995452e-06,-0.0213717421124829,2107302,729,0.0282758620689655,-0.0256631892697466,58,671,0.000345939974431762,2.75233450165188e-05,0.000318416629415243,0,1898
vg,frag,L36,stacked,path,100,0.01,-1.78173487007373e-05,-0.0196495815899582,2108619,1912,0.0144295302013423,-0.0300477815699659,447,1465,0.000906754610482026,0.000211987087283193,0.000694767523198833,0,581
vg,frag,L36,znf-loop,nopath,100,0,-2.39921497685957e-08,-0.01,2084015,5,0,-0.01,0,5,2.39921497685957e-06,0,2.39921497685957e-06,0,25185
vg,frag,L36,znf-loop,nopath,100,0.001,-3.43088303149429e-05,-0.32662100456621,2084886,219,0.0105555555555556,-0.436969696969697,54,165,0.000105041714511009,2.5900696728742e-05,7.91410177822672e-05,0,24314
vg,frag,L36,znf-loop,nopath,100,0.01,-0.000274010471244253,-0.349128580134065,2090869,1641,0.0102947368421053,-0.495548885077187,475,1166,0.000784841135432205,0.000227178268939852,0.000557662866492353,0,18331
vg,frag,L36,znf-loop,path,100,0,-1.82245232792182e-06,-0.0224561403508772,2107051,171,0.13,-0.0299386503067485,8,163,8.11560802277686e-05,3.79677568317046e-06,7.73593045445981e-05,0,2149
vg,frag,L36,znf-loop,path,100,0.001,-3.80106524734922e-06,-0.0189810426540284,2107304,422,0.0268253968253968,-0.0270194986072423,63,359,0.000200255871957724,2.98960187993759e-05,0.000170359853158348,0,1896
vg,frag,L36,znf-loop,path,100,0.01,-1.23918146681526e-05,-0.0126721629485936,2108650,2062,0.0142557651991614,-0.0207760252365931,477,1585,0.000977876840632632,0.000226211082920352,0.00075166575771228,0,550
vg,frag,L36,znf-msa,nopath,100,0,0,0,2083765,0,0,0,0,0,0,0,0,0,25435
vg,frag,L36,znf-msa,nopath,100,0.001,-1.70301116359797e-06,-0.00929319371727749,2084543,382,0.0100828729281768,-0.36,362,20,0.000183253595632232,0.000173659166541539,9.59442909069278e-06,0,24657
vg,frag,L36,znf-msa,nopath,100,0.01,-4.67495206619005e-06,-0.00252194114610222,2089861,3874,0.0103518667741069,-0.319933774834437,3723,151,0.00185371180188539,0.00178145819267406,7.22536092113303e-05,0,19339
vg,frag,L36,znf-msa,path,100,0,4.93687680830917e-07,0.13,2106595,8,0.13,0,8,0,3.79759754485319e-06,3.79759754485319e-06,0,0,2605
vg,frag,L36,znf-msa,path,100,0.001,1.09165383182359e-07,0.000534883720930233,2106895,430,0.0126044226044226,-0.21304347826087,407,23,0.000204091803340935,0.000193175265022699,1.09165383182361e-05,0,2305
vg,frag,L36,znf-msa,path,100,0.01,1.04290370190502e-05,0.00529624277456647,2108536,4152,0.0108310660400693,-0.2,4043,109,0.0019691387768575,0.00191744414133788,5.16946355196212e-05,0,664
vg,none,L36,allele-msa-dag,nopath,100,0,-0.000131979068656682,-0.138856998992951,2089498,1986,0,-0.138856998992951,0,1986,0.000950467528564277,0,0.000950467528564277,0,19702
vg,none,L36,allele-msa-dag,nopath,100,0.001,-0.000181927507398937,-0.149555642941408,2090503,2543,0.0101315789473684,-0.165282937365011,228,2315,0.00121645364775846,0.000109064660514718,0.00110738898724374,0,18697
vg,none,L36,allele-msa-dag,nopath,100,0.01,-0.000490389347311077,-0.155225660377358,2097048,6625,0.0102554744525547,-0.2370516580194,2192,4433,0.00315920284132743,0.00104527888727392,0.00211392395405351,0,12152
vg,none,L36,allele-msa-dag,path,100,0,-2.16873724917747e-06,-0.0519318181818182,2107217,88,0.33,-0.0563218390804598,1,87,4.17612424349272e-05,4.74559573124173e-07,4.1286682861803e-05,0,1983
vg,none,L36,allele-msa-dag,path,100,0.001,-2.02614918721524e-06,-0.0120621468926554,2107446,354,0.0117355371900826,-0.0634821428571429,242,112,0.000167975834256251,0.000114830937542409,5.31448967138423e-05,0,1754
vg,none,L36,allele-msa-dag,path,100,0.01,2.94969722922895e-06,0.00240618955512573,2108691,2585,0.0106352732119058,-0.0530538922155689,2251,334,0.00122587899317634,0.00106748689115665,0.000158392102019689,0,509
vg,none,L36,stacked,nopath,100,0,-5.54238573866869e-06,-0.01,2109200,1169,0,-0.01,0,1169,0.000554238573866869,0,0.000554238573866869,0,0
vg,none,L36,stacked,nopath,100,0.001,-5.32903470510146e-06,-0.00911597729115977,2109200,1233,0.0105660377358491,-0.01,53,1180,0.000584581831974208,2.51280106201403e-05,0.000559453821354068,0,0
vg,none,L36,stacked,nopath,100,0.01,-5.70832813783811e-06,-0.00574701670644391,2109199,2095,0.0102783725910064,-0.0103439803439803,467,1628,0.000993268060529139,0.000221411066475947,0.000771856994053193,0,1
vg,none,L36,stacked,path,100,0,-6.74339232971158e-06,-0.0224841772151899,2107248,632,0.33,-0.0230427892234548,1,631,0.000299917238027987,4.74552591816435e-07,0.000299442685436171,0,1952
vg,none,L36,stacked,path,100,0.001,-7.9906427864757e-06,-0.0226344086021505,2107465,744,0.0182352941176471,-0.0256421356421356,51,693,0.000353030773939306,2.41996901490653e-05,0.000328831083790241,0,1735
vg,none,L36,stacked,path,100,0.01,-1.86610517530007e-05,-0.0205697856769472,2108670,1913,0.0121689497716895,-0.0302915254237288,438,1475,0.000907206912413986,0.000207713867034671,0.000699493045379315,0,530
vg,none,L36,znf-loop,nopath,100,0,-3.83874396297532e-08,-0.01,2084015,8,0,-0.01,0,8,3.83874396297531e-06,0,3.83874396297531e-06,0,25185
vg,none,L36,znf-loop,nopath,100,0.001,-3.44719087758275e-05,-0.368564102564103,2084886,195,0.0105555555555556,-0.513758865248227,54,141,9.35302937426795e-05,2.5900696728742e-05,6.76295970139375e-05,0,24314
vg,none,L36,znf-loop,nopath,100,0.01,-0.000275297412651026,-0.37232212160414,2090866,1546,0.0102521008403361,-0.542514018691589,476,1070,0.000739406542552225,0.0002276568656241,0.000511749676928124,0,18334
vg,none,L36,znf-loop,path,100,0,-1.68467449241469e-06,-0.0248251748251748,2107232,143,0.33,-0.0273239436619718,1,142,6.78615358916341e-05,4.74556195046393e-07,6.73869796965878e-05,0,1968
vg,none,L36,znf-loop,path,100,0.001,-3.61573042025036e-06,-0.0191457286432161,2107458,398,0.0175,-0.0251461988304094,56,342,0.00018885311118893,2.65722970517087e-05,0.000162280814137221,0,1742
vg,none,L36,znf-loop,path,100,0.01,-1.26144548374063e-05,-0.013026444662096,2108692,2042,0.0120512820512821,-0.0204828462515883,468,1574,0.000968372811202395,0.000221938528718277,0.000746434282484118,0,508
vg,none,L36,znf-msa,nopath,100,0,0,0,2083765,0,0,0,0,0,0,0,0,0,25435
vg,none,L36,znf-msa,nopath,100,0.001,-1.66463344723519e-06,-0.00920424403183024,2084543,377,0.0100828729281768,-0.474666666666667,362,15,0.000180854988359559,0.000173659166541539,7.19582181801959e-06,0,24657
vg,none,L36,znf-msa,nopath,100,0.01,-4.68930708788766e-06,-0.00254611587425305,2089861,3849,0.010343716433942,-0.38656,3724,125,0.00184174928380404,0.00178193669339731,5.98125904067304e-05,0,19339
vg,none,L36,znf-msa,path,100,0,1.51883714031446e-07,0.16,2106875,2,0.33,-0.01,1,1,9.49273212696529e-07,4.74636606348265e-07,4.74636606348265e-07,0,2325
vg,none,L36,znf-msa,path,100,0.001,-2.32543902153118e-07,-0.00115566037735849,2107129,424,0.01105,-0.204583333333333,400,24,0.000201221662271271,0.000189831756859689,1.13899054115814e-05,0,2071
vg,none,L36,znf-msa,path,100,0.01,9.66038322839859e-06,0.00491554054054054,2108612,4144,0.0105676747645017,-0.202363636363636,4034,110,0.00196527383890445,0.00191310682097987,5.21670179245874e-05,0,588
vg,fixedfrag,L36,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L36,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L36,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L36,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L36,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L36,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L36,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L36,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L36,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L36,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L36,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L36,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L36,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L36,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L36,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L36,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L36,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L36,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
ga,none,L37,allele-msa,nopath,100,0,-0.00234340456300967,-0.0616920943134587,2109200,80119,0.066218753111964,-0.0841942506435941,11986,68133,0.0379854921297174,0.00568272330741513,0.0323027688223023,0,0
ga,none,L37,allele-msa,nopath,100,0.001,-0.00232183286552247,-0.0612204802915255,2109200,79993,0.0662635868688619,-0.0839785161478284,12117,67876,0.0379257538403186,0.00574483216385359,0.032180921676465,0,0
ga,none,L37,allele-msa,nopath,100,0.01,-0.00212042929119273,-0.0565177259656018,2109177,79132,0.0642804325173278,-0.0815026981380204,13562,65570,0.0375179513146597,0.00642999615489833,0.0310879551597614,0,23
ga,none,L37,allele-msa,path,100,0,-0.00234494710847715,-0.0616657412313293,2109200,80206,0.066218753111964,-0.084134570741718,11986,68220,0.0380267399962071,0.00568272330741513,0.032344016688792,0,0
ga,none,L37,allele-msa,path,100,0.001,-0.00232952994699412,-0.0612725347823918,2109200,80190,0.0662552648216939,-0.0839658740562019,12114,68076,0.0380191541816803,0.00574340982362981,0.0322757443580504,0,0
ga,none,L37,allele-msa,path,100,0.01,-0.00218370117333944,-0.0573916243379604,2109168,80252,0.0641715292936473,-0.0819898317653492,13506,66746,0.0380491264802045,0.006403472838579,0.0316456536416255,0,32
ga,none,L37,allele-msa-dag,nopath,100,0,-0.00215858609709843,-0.0619120698958362,2109200,73538,0.0670408533014556,-0.092827988111334,14221,59317,0.0348653517921487,0.00674236677413237,0.0281229850180163,0,0
ga,none,L37,allele-msa-dag,nopath,100,0.001,-0.00211481633073203,-0.0607690608536552,2109200,73402,0.0667990399316015,-0.0921025642945629,14474,58928,0.0348008723686706,0.00686231746633795,0.0279385549023326,0,0
ga,none,L37,allele-msa-dag,nopath,100,0.01,-0.00175750141494454,-0.0514343140954627,2109171,72070,0.0636901209048502,-0.086213545475257,16721,55349,0.0341698231200789,0.00792775929500263,0.0262420638250763,0,29
ga,none,L37,allele-msa-dag,path,100,0,-0.00215858609709843,-0.0619120698958362,2109200,73538,0.0670408533014556,-0.092827988111334,14221,59317,0.0348653517921487,0.00674236677413237,0.0281229850180163,0,0
ga,none,L37,allele-msa-dag,path,100,0.001,-0.00211481633073203,-0.0607690608536552,2109200,73402,0.0667990399316015,-0.0921025642945629,14474,58928,0.0348008723686706,0.00686231746633795,0.0279385549023326,0,0
ga,none,L37,allele-msa-dag,path,100,0.01,-0.00175750141494454,-0.0514343140954627,2109171,72070,0.0636901209048502,-0.086213545475257,16721,55349,0.0341698231200789,0.00792775929500263,0.0262420638250763,0,29
ga,none,L37,stacked,nopath,100,0,-0.000351306395932107,-0.0110877992802418,2109200,66828,0.0597038598787573,-0.0408822179448472,19795,47033,0.0316840508249573,0.00938507490991845,0.0222989759150389,0,0
ga,none,L37,stacked,nopath,100,0.001,-0.000351813478565333,-0.0111622640420891,2109200,66478,0.0596985648679702,-0.041315420299138,19844,46634,0.0315181111321828,0.00940830646690688,0.0221098046652759,0,0
ga,none,L37,stacked,nopath,100,0.01,-0.000354274693772375,-0.0115922406116972,2109199,64460,0.0589209004346353,-0.0448549180052056,20661,43799,0.0305613647645386,0.00979566176543797,0.0207657029991006,0,1
ga,none,L37,stacked,path,100,0,-0.000351306395932107,-0.0110877992802418,2109200,66828,0.0597038598787573,-0.0408822179448472,19795,47033,0.0316840508249573,0.00938507490991845,0.0222989759150389,0,0
